2w_bh_task_ratio,2w_bind_yuanbao_get_ratio,2w_bl_task_ratio,2w_bt_task_ratio,2w_chujia_cnt,2w_cjg_die_cnt,2w_create_team_ratio,2w_d_avg_f_bl_task_cnt,2w_d_avg_f_ml_task_cnt,2w_d_avg_merge_equip_cnt,2w_d_avg_xilian_equip_cnt,2w_divorce_cnt,2w_equip_play_time_ratio,2w_exp_play_time_ratio,2w_get_exp_ratio,2w_get_purple_equip_amt,2w_get_skillexp_ratio,2w_get_yl_ratio,2w_get_yp_ratio,2w_guild_chuangong_cnt,2w_hjh_fail_ratio,2w_jj_task_ratio,2w_kickout_team_cnt,2w_kickout_team_ratio,2w_killed_ratio,2w_leisure_task_die_cnt,2w_leisure_yabiao_die_cnt,2w_lw_time_ratio,2w_mh_time_ratio,2w_ml_task_ratio,2w_not_bind_yuanbao_get_ratio,2w_passionfight_die_cnt,2w_pet_play_time_ratio,2w_qmlf_yx_time_ratio,2w_qmlfsxyqt_time_ratio,2w_qy_ratio,2w_shitu_play_cnt,2w_shl_time_ratio,2w_shop_money_get_amt,2w_sjtx_die_cnt,2w_sjtx_time_ratio,2w_szqx_time_ratio,2w_task_giveup_ratio,2w_team_match_ratio,2w_tushi_play_cnt,2w_weiwang_play_time_ratio,2w_wl_time_ratio,2w_wxl_time_ratio,2w_wyc_time_ratio,2w_zjx_time_ratio,2w_zl_time_ratio,2w_zy_time_ratio,acm_get_hero_card_amt,acm_qy_num,acm_sjbl_cnt,acm_up_9_level_skill_amt,addtitle_cnt,baishifail_cnt,churn_friends_ratio,couple_latest_log_time,del_shitu_acm_cnt,deled_shitu_acm_cnt,equip_score_upgrade,f_bl_task_acm_num,f_ml_task_acm_num,friends_chat_num,friends_num,fund,guild_level,kickout_guild_acm_cnt,latest_rare_word_num_sjwq,level_upgrade,low_maintain,nie_lian_time,practice_score_upgrade,shifu_latest_log_time,shop_bankrupt_num,shop_num,skill_avg_level_upgrade,total_score_upgrade,watch_movie_acm_pct_avg,wuxue_score_upgrade
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0722802436901,0.0,1.0,0,0.1891204880528724,0.295373471524913,0.4684083837257089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0201479547432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0282419495213,0.0,0.0,0.0440382941688,0.0,0.0104873803307,317,39.0,0.0,20,77.0,0.0,0.3333333333333333,-1,1.0,1.0,1306.0,43,125,3.0,3.0,-1.0,-1.0,1.0,0.0,0.0,0.0,423,0.0,-1,0.0,0.0,0.26,819.0,57.94910984974022,515.0
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.2280909090909,0.15129090909089998,0.9927840819357746,0,0.13206013717425732,0.5190059197098205,0.5236608699374199,0.0,0.0,0.0,1.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0084,0.0,0.0,0.0,0.0,0.0,0.0942545454545,0.0,0.0,0.05703636363630001,0.0,0.0,0.0,0.0405636363636,0.010101010101010102,0.0,0.0,0.0,0.028999999999999998,0.0,0.104709090909,0.0538181818181,0.0,0.0016181818181,362,13.0,0.0,17,49.0,0.0,0.16666666666666666,-1,1.0,1.0,0.0,173,160,6.0,6.0,69286662.0,4.0,0.0,0.0,0.0,0.0,680,0.0,-1,0.0,0.0,0.41,822.0,61.66215687564539,564.0
0.0,0.5,0.008264462809917356,0.0,0.0,0.0,0.0,0.1,0.0,0.7,0.0,0.0,0.0563014510293,0.1893019679033,0.4173851083599995,0,0.7676985647214738,0.4968556790749416,0.5848535528605342,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5011655011655012,1.0,0.0,0.0,0.10812752921589998,0.0,0.0,0.0811744386873,0.0,0.0,0.0,0.047501985552699987,0.016260162601626018,0.0,0.0,0.0,0.0087994654765,0.0,0.0,0.0,0.0,0.0,216,1.0,0.0,11,16.0,0.0,0.0,-1,0.0,0.0,108.0,44,107,0.0,5.0,28789695.0,1.0,0.0,0.0,1.0,0.0,9,0.0,-1,0.0,0.0,0.2,576.0,50.42230771636801,408.0
0.015113350125944584,0.5,0.010075566750629723,0.0,0.0,0.0,0.16981132075471694,0.29,0.0,0.57,0.0,0.0,0.098549439327,0.1477569722989,0.5191943389543459,2,0.6266304442587125,0.5003883525924517,0.4595016936978909,0.0,0.0,0.0025188916876574307,1.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0036146440113,0.0,0.0,0.0,0.0,0.0045552576945,0.0835936817635,0.0,0.0,0.0569407211819,0.0,9.0,0.004857597807,0.0362069081356,0.005050505050505051,0.0,0.0,0.009265044779929992,0.006355861030999999,0.0,0.0244761117717,0.0111865841614,0.0,0.0160374632992,545,66.0,1.0,23,321.0,0.0,0.6,-1,4.0,4.0,12.0,247,208,15.0,10.0,133512380.0,7.0,1.0,0.0,1.0,0.0,202,0.0,-1,0.0,0.0,0.31,356.0,63.68121719658243,376.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0941514225772,0.2144723766056,0.3393504943358689,3,1.0,0.5679393917356644,0.9934333050597434,0.0,0.0,0.0,1.0,0.1,0.0,2.0,0.0,0.0,0.0177776141926,0.0,0.5,0.0,0.0,0.0,0.1276086716478,0.0,0.0,0.0868637049578,0.0,0.0,0.0,0.056608634841099986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037542787736,0.0,0.0,290,17.0,0.0,16,52.0,0.0,0.05,-1,1.0,1.0,0.0,170,187,0.0,20.0,-1.0,-1.0,5.0,0.0,1.0,0.0,22,0.0,-1,0.0,0.0,0.0,63.0,68.04935816501735,0.0
0.018867924528301886,0.5,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,4.0,0.0,0.0,0.1368568624702,0.1448105051637,0.9924093313778414,4,0.3918553948516779,0.4827492461632864,0.4793765826500511,0.0,0.0,0.0,3.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.2486938641992,0.0,0.0,0.0,0.0,0.0076732557596,0.0796111967848,0.0,0.0,0.0575260526192,483376.0,0.0,0.0,0.0373475396046,0.0125,0.0,0.0,0.0,0.0119538296182,0.0,0.0325342305715,0.0209729426608,0.0,0.0281508481704,492,48.0,1.0,19,75.0,0.0,0.0,-1,4.0,4.0,0.0,172,203,26.0,9.0,92250146.0,7.0,4.0,0.0,0.0,0.0,3,0.0,-1,0.0,1.0,0.25,289.0,58.3747526781635,347.0
0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818185,0.0,0.0,0.5,0.0,0.0,0.1213815556656,0.2741524524028,0.9971132189508221,1,0.3385272604936285,0.4936531974352341,0.4970568809759015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064760421827,0.0,0.0,0.0,0.0,0.0184726449147,0.1545933894826,0.0,0.0,0.1010864180055,0.0,4.0,0.0127928374265,0.0678038077712,0.0,0.0,0.0,0.012792837426569469,0.0104041333427,0.0,0.0,0.0193219619222,0.0,0.0,273,2.0,0.0,13,31.0,0.0,0.0,-1,1.0,1.0,878.0,41,155,11.0,5.0,17835000.0,1.0,0.0,0.0,0.0,0.0,51,0.0,-1,0.0,0.0,0.42,2259.0,58.54218903808045,1381.0
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1158645608284,0.152220070029,0.9850497277728921,0,1.0,0.516305411222471,0.9978568259065604,0.0,0.0,0.0,3.0,0.1875,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029259479997,0.0797325486105,0.0,0.0,0.0432280414214,0.0,0.0,0.0,0.033040303955799995,0.0,0.0,0.0,0.0,0.0174513894062,0.0,0.0,0.0361133874692,0.0,0.0,280,14.0,0.0,11,46.0,0.0,0.0,-1,1.0,1.0,0.0,123,107,0.0,11.0,59528252.0,5.0,2.0,0.0,0.0,0.0,41,0.0,-1,0.0,0.0,0.0,0.0,83.06905621143471,0.0
0.008968609865470852,0.5,0.004484304932735426,0.0,0.0,0.0,0.09090909090909093,0.08,0.17,0.42,0.0,0.0,0.09208142243689997,0.1573428197861,0.3493228379593167,0,0.4916021767256093,0.5027047244875148,0.5428341157982374,2.0,0.0,0.0,7.0,0.1590909090909091,0.0,2.0,0.0,0.0,0.1309143763564,0.008968609865470852,0.5122950819672131,7.0,0.0,0.0127562702842,0.0847011037293,0.008888888888888889,0.0,0.0544696723324,0.0,0.0,0.0,0.038301995739,0.013157894736842105,0.0,0.0,0.00296009185576521,0.0127562702842,0.0,0.0,0.0228511126892,0.0,0.0106191636081,253,35.0,0.0,12,29.0,0.0,0.0,-1,1.0,1.0,2216.0,65,132,36.0,2.0,95385471.0,7.0,5.0,0.0,5.0,0.0,338,1571.0,-1,0.0,0.0,1.05,6711.5,92.09475085382134,3612.0
0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0996859616363,0.1848794771685,0.9968759790373805,0,0.10361107887421847,0.4986945872473286,0.4048699815881469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059412663384,0.0,0.0,2.0,0.0,0.0,0.1171702597182,0.0,0.0,0.0677092174503,0.0,0.0,0.0,0.0553386521812,0.010526315789473684,0.0,0.0,0.0,0.017102359531399998,0.0,0.0,0.0272449499236,0.0,0.0,263,13.0,0.0,19,18.0,0.0,0.0,-1,0.0,0.0,0.0,65,116,6.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,3,0.0,-1,0.0,0.0,0.72,908.0,53.59061295170475,908.0
